畠中　光成,畠中光成,畠中,光成,希望の党,近畿ブロック,,元,45,https://twitter.com/hatanaka_mitsu,https://www.facebook.com/hatanaka.mitsunari,http://hatanaka.hyogo.jp/,元議運委理事,45歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
松本　昌之,松本昌之,松本,昌之,希望の党,近畿ブロック,,新,34,,https://www.facebook.com/kiboumatsumoto/,https://matsumotomasayuki.jp,弁護士,34歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
嶋村　聖子,嶋村聖子,嶋村,聖子,希望の党,近畿ブロック,,新,40,https://twitter.com/seikoshimamura,https://www.facebook.com/%E3%81%97%E3%81%BE%E3%82%80%E3%82%89%E8%81%96%E5%AD%90-1733321246969453/,http://www.seikoshimamura.com,アナウンサー,40歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
柘植　厚人,柘植厚人,柘植,厚人,希望の党,近畿ブロック,,新,45,https://twitter.com/atsutsuge,https://www.facebook.com/people/Atsuhito-Tsuge/100004101044381,,会社役員,45歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
横畑　和幸,横畑和幸,横畑,和幸,希望の党,近畿ブロック,,新,45,,https://www.facebook.com/profile.php?id=100011706351887&fref=ts,http://yokohatakazuyuki.net/,元神戸市議,45歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
池畑　浩太朗,池畑浩太朗,池畑,浩太朗,希望の党,近畿ブロック,,新,43,,https://www.facebook.com/%E6%B1%A0%E7%95%91%E6%B5%A9%E5%A4%AA%E6%9C%97-786153221516243/,http://www.ikehata-koutarou.jp/,元県議,43歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
長安　豊,長安豊,長安,豊,希望の党,近畿ブロック,,元,49,https://twitter.com/nagayasu2,https://www.facebook.com/nagayasut/,,元国交副大臣,49歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
野口　威光,野口威光,野口,威光,希望の党,近畿ブロック,,新,43,https://twitter.com/IKOU6,https://www.facebook.com/ikou55,,衆院議員秘書,43歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
坂田　隆徳,坂田隆徳,坂田,隆徳,希望の党,近畿ブロック,,新,38,https://twitter.com/sakatatakanori1,https://www.facebook.com/takanori.sakata.54,http://sakatatakanori.com/,元議員秘書,38歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
川戸　康嗣,川戸康嗣,川戸,康嗣,希望の党,近畿ブロック,,新,42,https://twitter.com/humandream1,https://www.facebook.com/profile.php?id=100002190472586&ref=tn_tnmn,http://www.kawatoyasushi.net/,会社役員,42歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
幾村　奈応子,幾村奈応子,幾村,奈応子,希望の党,近畿ブロック,,新,37,https://twitter.com/naokoikumura,https://www.facebook.com/ikumura.naoko/,http://ikumura-naoko.jp/,衆院議員公設秘書,37歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
大沢　千恵子,大沢千恵子,大沢,千恵子,希望の党,近畿ブロック,,新,49,,https://www.facebook.com/chieko.oosawa.3?ref=br_rs,,人材請負会社社長,49歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
野中　幸市,野中幸市,野中,幸市,希望の党,近畿ブロック,,新,54,,,,経済評論家,54歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
白石　純子,白石純子,白石,純子,希望の党,近畿ブロック,,新,55,,,,全日本空輸客室乗務員,55歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
請田　修一,請田修一,請田,修一,希望の党,近畿ブロック,,新,63,,,,医師,63歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
泉　健太,泉健太,泉,健太,希望の党,近畿ブロック,,前,43,https://twitter.com/office50824963,https://www.facebook.com/office.ikenta/,https://www.izumi-kenta.net/,元内閣政務官,43歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
岸本　周平,岸本周平,岸本,周平,希望の党,近畿ブロック,,前,61,https://twitter.com/shuheikishimoto,https://www.facebook.com/shuheikishimoto.jp/,http://shuheikishimoto.jp/,元経産政務官,61歳,http://shugiin.go2senkyo.com/hirei/hkinki/15/
森山　浩行,森山浩行,森山,浩行,立憲民主党,近畿ブロック,,元,46,https://twitter.com/MORIYAMAhiro,https://www.facebook.com/genki.m0rim0ri,http://moriyama.club/,元災害特理事,46歳,http://shugiin.go2senkyo.com/hirei/hkinki/17/
櫻井　周,櫻井周,櫻井,周,立憲民主党,近畿ブロック,,新,47,https://twitter.com/sakurai_shu,https://www.facebook.com/shu.sakurai.7?fref=ts,http://sakuraishu.net/,伊丹市議,47歳,http://shugiin.go2senkyo.com/hirei/hkinki/17/
村上　史好,村上史好,村上,史好,立憲民主党,近畿ブロック,,元,65,https://twitter.com/fumiyoshi610,https://www.facebook.com/profile.php?id=100011741872006&fref=ts,,元文科委理事,65歳,http://shugiin.go2senkyo.com/hirei/hkinki/17/
尾辻　かな子,尾辻かな子,尾辻,かな子,立憲民主党,近畿ブロック,,新,42,https://twitter.com/otsujikanako,https://www.facebook.com/otsujiosaka?fref=ts,http://www.otsuji.club/,元参院議員,42歳,http://shugiin.go2senkyo.com/hirei/hkinki/17/
長尾　秀樹,長尾秀樹,長尾,秀樹,立憲民主党,近畿ブロック,,新,65,,https://www.facebook.com/%E3%81%AA%E3%81%8C%E3%81%8A%E7%A7%80%E6%A8%B9-669747393123270/,http://nagaohideki.com/,元大阪市議,65歳,http://shugiin.go2senkyo.com/hirei/hkinki/17/
松井　博史,松井博史,松井,博史,立憲民主党,近畿ブロック,,新,49,https://twitter.com/matsuirikken,https://www.facebook.com/matsuihirofumifc/,http://matsuihirofumi.jp/,ＮＰＯ理事,49歳,http://shugiin.go2senkyo.com/hirei/hkinki/17/
村上　賀厚,村上賀厚,村上,賀厚,立憲民主党,近畿ブロック,,新,58,,https://www.facebook.com/murakami.noriatsu/,http://www.nori-murakami.jp/,会社役員,58歳,http://shugiin.go2senkyo.com/hirei/hkinki/17/
姜　英紀,姜英紀,姜,英紀,立憲民主党,近畿ブロック,,新,45,https://twitter.com/kanhideki,https://www.facebook.com/hideki.kan.12,,元ＮＨＫ職員,45歳,http://shugiin.go2senkyo.com/hirei/hkinki/17/
塩見　俊次,塩見俊次,塩見,俊次,立憲民主党,近畿ブロック,,新,68,https://twitter.com/sshiomi,https://www.facebook.com/shiomishunji,,県医師会長,68歳,http://shugiin.go2senkyo.com/hirei/hkinki/17/
辻元　清美,辻元清美,辻元,清美,立憲民主党,近畿ブロック,,前,57,https://twitter.com/tsujimotokiyomi,https://www.facebook.com/profile.php?id=100005838250019,http://www.kiyomi.gr.jp/,元首相補佐官,57歳,http://shugiin.go2senkyo.com/hirei/hkinki/17/
竹内　譲,竹内譲,竹内,譲,公明党,近畿ブロック,,前,59,https://twitter.com/takeuchi_yuzuru,https://www.facebook.com/takeuchi.yuzuru,http://www.takeuchi-yuzuru.com/,元厚生労働副大臣,59歳,http://shugiin.go2senkyo.com/hirei/hkinki/3/
浮島　智子,浮島智子,浮島,智子,公明党,近畿ブロック,,前,54,https://twitter.com/Tomo_Ukishima,https://www.facebook.com/ukishimatomoko/,http://www.t-ukishima.net/,元環境・内閣府大臣政務官,54歳,http://shugiin.go2senkyo.com/hirei/hkinki/3/
濱村　進,濱村進,濱村,進,公明党,近畿ブロック,,前,42,https://twitter.com/HamamuraSusumu,https://www.facebook.com/hamamurasusumu,http://sumuhama.com/,党国会対策副委員長,42歳,http://shugiin.go2senkyo.com/hirei/hkinki/3/
鰐淵　洋子,鰐淵洋子,鰐淵,洋子,公明党,近畿ブロック,,新,45,https://twitter.com/WanibuchiYoko,https://www.facebook.com/yoko.wanibuchi/,,元参議院議員,45歳,http://shugiin.go2senkyo.com/hirei/hkinki/3/
田丸　義高,田丸義高,田丸,義高,公明党,近畿ブロック,,新,58,,,,公明新聞編集局次長,58歳,http://shugiin.go2senkyo.com/hirei/hkinki/3/
鷲岡　秀明,鷲岡秀明,鷲岡,秀明,公明党,近畿ブロック,,新,52,,https://www.facebook.com/hideaki.washioka,,公明新聞記者,52歳,http://shugiin.go2senkyo.com/hirei/hkinki/3/
高橋　雅也,高橋雅也,高橋,雅也,公明党,近畿ブロック,,新,60,,,,党関西方面本部事務長,60歳,http://shugiin.go2senkyo.com/hirei/hkinki/3/
田中　博之,田中博之,田中,博之,公明党,近畿ブロック,,新,59,,,,党兵庫県本部事務長,59歳,http://shugiin.go2senkyo.com/hirei/hkinki/3/
穀田　恵二,穀田恵二,穀田,恵二,日本共産党,近畿ブロック,,前,70,https://twitter.com/kokutakeiji,https://www.facebook.com/kokutakeiji,http://www.kokuta-keiji.jp/,党国対委員長、党常任幹部会員,70歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
宮本　岳志,宮本岳志,宮本,岳志,日本共産党,近畿ブロック,,前,57,,https://www.facebook.com/takeshi.miyamoto.5661,http://miyamoto-net.net/,参院１期、衆院国対副委員長,57歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
清水　忠史,清水忠史,清水,忠史,日本共産党,近畿ブロック,,前,49,https://twitter.com/tadashishimizu,https://www.facebook.com/tadashi.shimizu.90,http://www.shimizu-tadashi.jp/,国土交通委員・消費者問題特別委員,49歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
堀内　照文,堀内照文,堀内,照文,日本共産党,近畿ブロック,,前,44,https://twitter.com/teruhoriuchi,https://www.facebook.com/terufumi.horiuchi,http://www.teru-horiuchi.com/,厚生労働委員・災害対策部会長、党准中央委員,44歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
渡部　結,渡部結,渡部,結,日本共産党,近畿ブロック,,新,36,https://twitter.com/yuiwatanabe_osk,https://www.facebook.com/yui.watanabe.jcp.osk/,http://www.watanabeyui.net/,党大阪３区国政対策委員長、党大阪府常任委員,36歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
平松　順子,平松順子,平松,順子,日本共産党,近畿ブロック,,新,68,https://twitter.com/jhiramatu,,,党兵庫２区国政対策委員長、県常任委員,68歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
地坂　拓晃,地坂拓晃,地坂,拓晃,日本共産党,近畿ブロック,,新,44,https://twitter.com/chitak21,https://www.facebook.com/chisaka.takuaki/,http://chisaka.net/,党京都２区国政委員長、京都府青年・学生部長,44歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
井上　良子,井上良子,井上,良子,日本共産党,近畿ブロック,,新,53,https://twitter.com/inoueyoshiko122,https://www.facebook.com/inoueyoshiko122/?fref=ts,,党奈良県国政事務所長、県常任委員,53歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
原　矢寸久,原矢寸久,原,矢寸久,日本共産党,近畿ブロック,,新,66,https://twitter.com/syogatani,https://www.facebook.com/profile.php?id=1209855673,http://kiihanto.exblog.jp/,党和歌山県書記長,66歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
斉藤　幸子,斉藤幸子,斉藤,幸子,日本共産党,近畿ブロック,,新,60,,,,党滋賀県委員、大津湖西地区常任委員,60歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
三和　智之,三和智之,三和,智之,日本共産党,近畿ブロック,,新,42,https://twitter.com/1975_miwa,https://www.facebook.com/tomoyuki.miwa3,http://shoot128.exblog.jp/,党大阪11区国政対策部長、枚方交野地区副委員長,42歳,http://shugiin.go2senkyo.com/hirei/hkinki/4/
森　夏枝,森夏枝,森,夏枝,日本維新の会,近畿ブロック,,新,36,https://twitter.com/MoriNatsue,https://www.facebook.com/Natsue.Mori.page/,http://morinatsue.net/,元党職員,36歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
井上　英孝,井上英孝,井上,英孝,日本維新の会,近畿ブロック,,前,45,,https://www.facebook.com/inouehidetaka.ishin/,https://www.hidetaka-inoue.com/,党組織局長,45歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
谷畑　孝,谷畑孝,谷畑,孝,日本維新の会,近畿ブロック,,前,70,,,http://www.tanihata.net/,元厚労副大臣,70歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
足立　康史,足立康史,足立,康史,日本維新の会,近畿ブロック,,前,52,https://twitter.com/adachiyasushi,https://www.facebook.com/issue.net,http://adachiyasushi.jp/,元安保委理事,52歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
浦野　靖人,浦野靖人,浦野,靖人,日本維新の会,近畿ブロック,,前,44,https://twitter.com/uranoyasuto,https://www.facebook.com/urano.yasuto/,http://uranoyasuto.net/,元厚労委理事,44歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
美延　映夫,美延映夫,美延,映夫,日本維新の会,近畿ブロック,,新,56,https://twitter.com/minobeteruo,https://www.facebook.com/minobeteruo?fref=ts,http://www.minobe-teruo.com/,大阪市議,56歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
藤田　文武,藤田文武,藤田,文武,日本維新の会,近畿ブロック,,新,36,https://twitter.com/fumi_fuji,https://www.facebook.com/fumitakefujita1980/?fref=ts,https://fumitakefujita.com/,会社役員,36歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
木下　智彦,木下智彦,木下,智彦,日本維新の会,近畿ブロック,,前,48,https://twitter.com/tommykun01,https://www.facebook.com/%E6%9C%A8%E4%B8%8B%E6%99%BA%E5%BD%A6%E4%BA%8B%E5%8B%99%E6%89%80-729959490489809/,http://kinoshita-tomohiko.net/,党青年局長,48歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
伊東　信久,伊東信久,伊東,信久,日本維新の会,近畿ブロック,,前,53,https://twitter.com/nobuhisaito,https://www.facebook.com/itonobuhisa0104/,https://n-ito.jp/,党国際局長,53歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
奥下　剛光,奥下剛光,奥下,剛光,日本維新の会,近畿ブロック,,新,42,https://twitter.com/okushita_ishin,https://www.facebook.com/%E5%A5%A5%E4%B8%8B-%E3%81%9F%E3%81%91%E3%81%BF%E3%81%A4-1446527018692794/,,元市長秘書,42歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
椎木　保,椎木保,椎木,保,日本維新の会,近畿ブロック,,前,51,https://twitter.com/shiiki_tamotsu_,https://www.facebook.com/ishin.shiiki.tamotsu,https://shiiki-tamotsu.jp/,党国対副委長,51歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
青野　剛暁,青野剛暁,青野,剛暁,日本維新の会,近畿ブロック,,新,43,https://twitter.com/aonoyoshiaki,https://www.facebook.com/a.blue.yoshiaki,http://aonoyoshiakiblue.wixsite.com/aonoyoshiaki2015,府議,43歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
松浪　健太,松浪健太,松浪,健太,日本維新の会,近畿ブロック,,前,46,https://twitter.com/matsunamikenta,https://www.facebook.com/matsunami.kenta/,http://www.kentakenta.org/,党代議士会長,46歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
三木　圭恵,三木圭恵,三木,圭恵,日本維新の会,近畿ブロック,,元,51,https://twitter.com/keemiki,https://www.facebook.com/profile.php?id=100001984682696,http://www.55miki.com/,元三田市議,51歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
梅村　聡,梅村聡,梅村,聡,日本維新の会,近畿ブロック,,新,42,,https://www.facebook.com/umemurasatoshi.ishin/,http://www.s-umemura.jp/,元参院議員,42歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
市村　浩一郎,市村浩一郎,市村,浩一郎,日本維新の会,近畿ブロック,,元,53,,,http://www.javjav.com/,元国交政務官,53歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
松木　秀一郎,松木秀一郎,松木,秀一郎,日本維新の会,近畿ブロック,,新,33,,https://www.facebook.com/shuichiro.matsuki,,証券会社員,33歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
栄　隆則,栄隆則,栄,隆則,日本維新の会,近畿ブロック,,新,53,https://twitter.com/Sakae071417T,https://www.facebook.com/takanori.sakae.7,,会社経営,53歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
吉野　忠男,吉野忠男,吉野,忠男,日本維新の会,近畿ブロック,,新,58,https://twitter.com/yoshino_ishin,https://www.facebook.com/yoshino.tadao/,http://yoshinotadao.net/,大経大教授,58歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
馬場　伸幸,馬場伸幸,馬場,伸幸,日本維新の会,近畿ブロック,,前,52,https://twitter.com/baba_ishin,https://www.facebook.com/baba.ishin/,http://baba-nobuyuki.com/,党幹事長,52歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
遠藤　敬,遠藤敬,遠藤,敬,日本維新の会,近畿ブロック,,前,49,,https://www.facebook.com/profile.php?id=100007432056229,http://blog.livedoor.jp/akitadog/,党国対委員長,49歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
丸山　穂高,丸山穂高,丸山,穂高,日本維新の会,近畿ブロック,,前,33,https://twitter.com/maruyamahodaka,https://www.facebook.com/maruyamahodaka,http://www.h-maruyama.jp/,元財金委理事,33歳,http://shugiin.go2senkyo.com/hirei/hkinki/5/
服部　良一,服部良一,服部,良一,社民党,近畿ブロック,,元,67,https://twitter.com/hattori_ryoichi,https://www.facebook.com/hattoriryoichikoushiki/,http://www.hattori-ryoichi.com/,党府代表,67歳,http://shugiin.go2senkyo.com/hirei/hkinki/6/
小坂　淑子,小坂淑子,小坂,淑子,社民党,近畿ブロック,,新,77,https://twitter.com/2fc1828ca95c4ae,https://www.facebook.com/yoshiko.kosaka.146,http://kosaka-yoshiko.net/,社民党県連代表,77歳,http://shugiin.go2senkyo.com/hirei/hkinki/6/
渡辺　孝一,渡辺孝一,渡辺,孝一,自由民主党,北海道ブロック,,前,59,,https://www.facebook.com/watanabekoichi1957,http://watanabekoichi.jp/index.shtml,岩見沢市長,59歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
鈴木　貴子,鈴木貴子,鈴木,貴子,自由民主党,北海道ブロック,,前,31,,https://www.facebook.com/takako.daichi,http://www.suzukitakako.jp/,NHK職員,31歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
船橋　利実,船橋利実,船橋,利実,自由民主党,北海道ブロック,,元,56,https://twitter.com/t_funahashi,https://www.facebook.com/funahashi.toshimitsu,http://funahashi-toshimitsu.jp/,元道議,56歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
高木　宏壽,高木宏壽,高木,宏壽,自由民主党,北海道ブロック,,前,57,https://twitter.com/takagi_hirohisa,https://www.facebook.com/takagi.hirohisa/,http://www.hirohisa-takagi.jp/,元復興政務官,57歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
今津　寛,今津寛,今津,寛,自由民主党,北海道ブロック,,前,71,https://twitter.com/imazu164,https://www.facebook.com/imazuhiroshi164,http://hiroshi-i.net/,元防衛副長官,71歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
中川　郁子,中川郁子,中川,郁子,自由民主党,北海道ブロック,,前,58,https://twitter.com/nakagawayuko,https://www.facebook.com/nakagawa.office/,http://nakagawa-yuko.jp/,元農水政務官,58歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
前田　一男,前田一男,前田,一男,自由民主党,北海道ブロック,,前,51,https://twitter.com/DonanMaeda,https://www.facebook.com/kazuo.maeda.334,http://www.maedakazuo.jp/,文科委理事,51歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
清水　誠一,清水誠一,清水,誠一,自由民主党,北海道ブロック,,元,68,,https://www.facebook.com/seiichi432,,元衆議院議員,68歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
金澤　知歌子,金澤知歌子,金澤,知歌子,自由民主党,北海道ブロック,,新,52,,https://www.facebook.com/chikako.kanazawa.9,,会社役員,52歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
伊東　良孝,伊東良孝,伊東,良孝,自由民主党,北海道ブロック,,前,68,,https://www.facebook.com/itoyoshitaka07,http://ito-yoshitaka.jp/,元農水副大臣,68歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
和田　義明,和田義明,和田,義明,自由民主党,北海道ブロック,,前,46,https://twitter.com/＠ywada_hokkaido5,,http://yoshiakiwada.com/,元商社員,46歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
吉川　貴盛,吉川貴盛,吉川,貴盛,自由民主党,北海道ブロック,,前,67,https://twitter.com/takamori_yoshi,https://www.facebook.com/takamori.yoshikawa/,http://tyoshikawa.com/,党 経理局長,67歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
中村　裕之,中村裕之,中村,裕之,自由民主党,北海道ブロック,,前,56,,https://www.facebook.com/hiroyuki.nakamura.1466126,http://www.hiro-nakamura.jp/,安保委理事,56歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
武部　新,武部新,武部,新,自由民主党,北海道ブロック,,前,47,https://twitter.com/takebearata,https://www.facebook.com/TakebeArata.12/,https://takebe-arata.com/,環境政務官,47歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
堀井　学,堀井学,堀井,学,自由民主党,北海道ブロック,,前,45,,https://www.facebook.com/jimusyo.horiimanabu,https://horiimanabu.jp/,外務政務官,45歳,http://shugiin.go2senkyo.com/hirei/hokkaido/1/
鈴木　宗男,鈴木宗男,鈴木,宗男,新党大地,北海道ブロック,,元,69,,https://www.facebook.com/%E9%88%B4%E6%9C%A8%E5%AE%97%E7%94%B7-322416504543497/?ref=hl,https://ameblo.jp/muneo-suzuki/,元衆院議員,69歳,http://shugiin.go2senkyo.com/hirei/hokkaido/10/
阿部　千里,阿部千里,阿部,千里,新党大地,北海道ブロック,,新,27,,https://www.facebook.com/chisato.abe.52,,北海道アイヌ協会元職員,27歳,http://shugiin.go2senkyo.com/hirei/hokkaido/10/
野市　裕司,野市裕司,野市,裕司,幸福実現党,北海道ブロック,,新,53,,,,札幌学院大学人文学部,53歳,http://shugiin.go2senkyo.com/hirei/hokkaido/13/
中島　秀雄,中島秀雄,中島,秀雄,幸福実現党,北海道ブロック,,新,68,,,,党北海道本部代表,68歳,http://shugiin.go2senkyo.com/hirei/hokkaido/13/
山岡　達丸,山岡達丸,山岡,達丸,希望の党,北海道ブロック,,元,38,,,http://tatumaru1979.blog.jp/,元沖北特理事,38歳,http://shugiin.go2senkyo.com/hirei/hokkaido/15/
松木　謙公,松木謙公,松木,謙公,希望の党,北海道ブロック,,前,58,https://twitter.com/kenkou64865187,https://www.facebook.com/%E6%9D%BE%E6%9C%A8%E3%81%91%E3%82%93%E3%81%93%E3%81%86-870688479616480/,http://kenko-matsuki.jp/,元決算委員長,58歳,http://shugiin.go2senkyo.com/hirei/hokkaido/15/
高橋　美穂,高橋美穂,高橋,美穂,希望の党,北海道ブロック,,元,52,https://twitter.com/mihojimukyoku,https://www.facebook.com/takahashimiho.jp,http://www.takahashi-miho.jp/,行政書士,52歳,http://shugiin.go2senkyo.com/hirei/hokkaido/15/
水上　美華,水上美華,水上,美華,希望の党,北海道ブロック,,新,35,https://twitter.com/mizukamimika12,https://www.facebook.com/mizukami.mika12/,http://mika-mizukami.jp/,元北見市議,35歳,http://shugiin.go2senkyo.com/hirei/hokkaido/15/
青木　和子,青木和子,青木,和子,希望の党,北海道ブロック,,新,47,,,,広告代理店社員,47歳,http://shugiin.go2senkyo.com/hirei/hokkaido/15/
三好　新治,三好新治,三好,新治,希望の党,北海道ブロック,,新,57,,https://www.facebook.com/kibounotou.hokkaido?ref=br_rs,,元衆議員秘書,57歳,http://shugiin.go2senkyo.com/hirei/hokkaido/15/
神谷　裕,神谷裕,神谷,裕,立憲民主党,北海道ブロック,,新,49,,,,元議員秘書,49歳,http://shugiin.go2senkyo.com/hirei/hokkaido/17/
池田　真紀,池田真紀,池田,真紀,立憲民主党,北海道ブロック,,新,45,https://twitter.com/ikemakihonki,https://www.facebook.com/ikemakitsukuru/,http://ikemaki.jp/,社会福祉士,45歳,http://shugiin.go2senkyo.com/hirei/hokkaido/17/
本多　平直,本多平直,本多,平直,立憲民主党,北海道ブロック,,元,52,https://twitter.com/pontapiranao,https://www.facebook.com/hondahiranao/,http://www.hiranao.com/,元首相補佐官,52歳,http://shugiin.go2senkyo.com/hirei/hokkaido/17/
山崎　摩耶,山崎摩耶,山崎,摩耶,立憲民主党,北海道ブロック,,元,70,https://twitter.com/YamazakiMaya,https://www.facebook.com/maya.yamazaki.568?fref=ts,http://maya-net.jp/,日本認知症グループホーム協会顧問,70歳,http://shugiin.go2senkyo.com/hirei/hokkaido/17/
道下　大樹,道下大樹,道下,大樹,立憲民主党,北海道ブロック,,新,41,https://twitter.com/michishitadaiki,https://www.facebook.com/michishitadaiki/,https://www.michishita-daiki.jp/,道議,41歳,http://shugiin.go2senkyo.com/hirei/hokkaido/17/
荒井　聡,荒井聡,荒井,聡,立憲民主党,北海道ブロック,,前,71,,https://www.facebook.com/Satoshi.Arai21/,https://www.arai21.net/,元国家戦略相,71歳,http://shugiin.go2senkyo.com/hirei/hokkaido/17/
石川　香織,石川香織,石川,香織,立憲民主党,北海道ブロック,,新,33,,https://www.facebook.com/ishikawa.kaori.12,,元民法アナ,33歳,http://shugiin.go2senkyo.com/hirei/hokkaido/17/
佐藤　英道,佐藤英道,佐藤,英道,公明党,北海道ブロック,,前,57,https://twitter.com/hidemichisato,https://www.facebook.com/hidemichi.sato.7,http://www.kmplan.net/usr/sato/,元農林水産大臣政務官,57歳,http://shugiin.go2senkyo.com/hirei/hokkaido/3/
武田　久之,武田久之,武田,久之,公明党,北海道ブロック,,新,53,,,,公明新聞北海道支局長,53歳,http://shugiin.go2senkyo.com/hirei/hokkaido/3/
畠山　和也,畠山和也,畠山,和也,日本共産党,北海道ブロック,,前,46,https://twitter.com/hatayama_kazuya,https://www.facebook.com/kazuya.hatayama.1,http://hatayamakazuya.com/,日本共産党北海道委員会書記長,46歳,http://shugiin.go2senkyo.com/hirei/hokkaido/4/
川部　竜二,川部竜二,川部,竜二,日本共産党,北海道ブロック,,新,46,https://twitter.com/ryujikawabe,https://www.facebook.com/profile.php?id=100005961273973,https://kawaberyuji.blogspot.jp/,党北海道３区国政対策委員長,46歳,http://shugiin.go2senkyo.com/hirei/hokkaido/4/
金倉　昌俊,金倉昌俊,金倉,昌俊,日本共産党,北海道ブロック,,新,43,https://twitter.com/kanakuramasato,https://www.facebook.com/kanakuramasatoshi,,党准中央委員,43歳,http://shugiin.go2senkyo.com/hirei/hokkaido/4/
本間　勝美,本間勝美,本間,勝美,日本共産党,北海道ブロック,,新,49,https://twitter.com/Qn93vR,https://www.facebook.com/profile.php?id=100010830348450,http://www.katumi.jp/,党北海道8区国政対策委員長、函館地区副委員長,49歳,http://shugiin.go2senkyo.com/hirei/hokkaido/4/
佐々木　明美,佐々木明美,佐々木,明美,日本共産党,北海道ブロック,,新,56,https://twitter.com/peace12wave,https://www.facebook.com/akemi.sasaki.1656,http://sasakiakemi-taine.blogspot.jp/,党北海道4区国政対策委員長、手稲区生活相談室長,56歳,http://shugiin.go2senkyo.com/hirei/hokkaido/4/
小和田　康文,小和田康文,小和田,康文,日本維新の会,北海道ブロック,,新,47,https://twitter.com/kujira0827,https://www.facebook.com/yasufumi.kowada,,行政書士,47歳,http://shugiin.go2senkyo.com/hirei/hokkaido/5/
佐藤　暁,佐藤暁,佐藤,暁,日本維新の会,北海道ブロック,,新,55,https://twitter.com/310akirasato,https://www.facebook.com/akira310office/,,党職員,55歳,http://shugiin.go2senkyo.com/hirei/hokkaido/5/
豊巻　絹子,豊巻絹子,豊巻,絹子,社民党,北海道ブロック,,新,62,https://twitter.com/jmqRZ1XEwz0Lj01,,http://toyomaki.halfmoon.jp/,元小学校教諭　党道連副代表,62歳,http://shugiin.go2senkyo.com/hirei/hokkaido/6/
